Comment,Sentiment,Like,Haha,Angry,Love,Care,Sad,Wow
দাদা অনেকের মতে এশিয়া কাপ থেকে শুরু করে বিশ্বকাপ পর্যন্ত প্রায় তিন  চার মাসের জন্য বিভিন্ন পণ্যের উপর বিশাল ডিসকাউন্ট অফার পাবে বলে তারা আশা করছে দাদা ২০২১ এর মতো ২০২৩ ও আমাদের মত সাধারণ মানুষের পাশে থাকবেন এই প্রত্যাশা করি আপনার রিপ্লেসমেন্ট ক্রিকেট বিশ্বে আর কখনোই আসবে না,Positive,0,0,0,0,0,0,0
লিটন আজকে রান করেছেন মাত্র ২৫,Negative,0,0,0,0,0,0,0
লিটন আপনাকে মিস করি,Positive,18,1,0,1,1,21,0
এশিয়া কাপে তোমার ক্লাসিকাল শর্ট গুলো অনেক মিছ করছি,Positive,1,0,0,0,0,0,0
আফগানিস্তান আজ জিতবে না কে জিতবে জানাচ্ছি,Positive,4,0,0,0,1,0,0
১৮ কোটি মানুষের স্বপ্ন আজ বাংলাদেশ জিতবে,Positive,0,0,0,0,0,0,0
আজ ম্যাচ হারলে বাংলাদেশে আর ঠাই নাই,Positive,5,7,0,0,0,0,0
ইনশাআল্লাহ আজ আফগানিস্তান জিতবেমনে প্রাণে চাই আজ আফগানিস্তান জিতুকমিরপুরের ধানক্ষেতে ভাল খেলে বাংলাদেশ ক্রিকেটের হর্তাকর্তারা দেশসেরা ব্যাটসম্যান তামিম ও অন্যতম সেরা ব্যাটসম্যান রিয়াদকে নিয়ে যে নোংরা খেলা শুরু করেছে এবং মুশফিকের মত প্রুভেন প্লেয়ারকে নিয়ে যে পরীক্ষা নিরীক্ষা চালাচ্ছে তার ফল যেন আজ হাতে নাতে পাই,Positive,1,0,0,0,0,0,0
সেরা হয়ে ফিরে আস বিশ্ব কাপের আগে আমাদের মাঝে লিটন দা,Positive,0,0,0,0,1,0,0
আপনাকে ছাড়া বাংলাদেশ ক্রিকেট টিম অসহায়,Positive,2,0,0,0,0,0,0
বাংলাদেশের খেলা আর আমার পড়ালেখার অবস্থা সেইম,Positive,3,0,0,0,0,0,0
প্রায় ৩ বছর হতে চললো তামিমের বিপল্ক একটা ওপেনার বের করতে পাড়লো না বিসিবি,Negative,2,0,0,0,0,0,0
আজকের ম্যাচ আমরা জিতব ইনশাআল্লাহ  সুপার ফোর নিয়ে আমরাও আশাবাদী  আপনি তাড়াতাড়ি সুস্থ হয়ে দলে যোগ দিন,Positive,1,0,0,0,0,0,0
ভালোবাসা অবিরাম প্রিয় লিটন কুমার দাস ️,Positive,2,0,0,1,0,0,0
আপনাকে প্রোয়োজন দাদা,Positive,1,0,0,0,0,0,0
অতীতে কি হইছে,Positive,2,0,0,0,0,0,0
আপনাকে দলে অনেক প্রয়োজন দ্রুত সুস্থ কামনা করি বস,Positive,3,0,0,0,1,0,0
আপনি থাকলে হয়তো প্রথম ম্যাচটা হারতে হতোনা,Positive,2,0,0,0,0,0,0
"লিটন তামিম
রিয়াদ বিহীন দল যেন নবণ বিহীন তরকারী তোমরা থাকলে হয়তো ফলাফল ভিন্ন হত যাইহোক শুভকামনা",Positive,1,0,0,0,1,0,0
এইতো দুদিন আগেই লিটনকে ট্রল করা হচ্ছিলো  বাকি ওপেনারদের তুলনায় লিটন সবসময় সেরা ️,Positive,0,0,0,0,0,0,0
"লিটন দলের সাথে নাই তবুও দলকে অনুপ্রাণিত করে যাচ্ছে দলের জন্য শুভ কামনা জানাচ্ছে
কিন্তু",Positive,0,0,0,0,0,0,0
এশিয়া কাপে পুরো বাংলাদেশের ক্রিকেট ভক্তরা আপনাকে অনেক মিস করছে,Positive,0,0,0,0,0,0,0
"বস তোমাকে যে এতো টা মিছ করি বলে বোঝাতে পারবোনা 
লাভ ইউ বস আপনি খুব তাড়াতাড়ি সুস্থ হয়ে আবার মাঠে ফিরো প্রত্যাশাই করি প্রিয় L K D",Positive,0,0,0,0,0,0,0
বস,Positive,0,0,0,0,0,0,0
প্রথমতো দাদা আপনাকে অনেক মিস করতেছি,Positive,0,0,0,0,0,0,0
"দাদা তোমাকে মিস করতেছি 
তুমি একটু মসারি টাংগাইয়া ঘুমাইলে আজকে এই অবস্থা হতোনা তারা তারি সুস্থ হয়ে ফিরে আসো",Positive,0,0,0,0,0,0,0
জ্বর হওয়ার আর সময় পাইলো না,Positive,1,0,0,0,0,0,0
তোমাকে যে যাই বলুক না কেন,Positive,0,0,0,0,0,0,0
"২ বছর আগে যারা এই লিটন কে দলে চাইতো না তারাই আজ লিটনের না থাকায় আপসোস করে হায়রে বাঙালি
যাইহোক",Positive,14,0,0,4,1,2,0
তুমি থাকলে আমাদের ভরসাটা আর একটু বেশি থাকতো,Positive,11,0,0,1,1,0,0
লিটন ভাই নেই বলে,Positive,2,0,0,0,0,0,0
ভালো বেটিং একন বোলিং ভালো করতে হবে,Positive,5,0,0,2,0,0,0
তাড়াতাড়ি ফিরে এসো দাদা,Positive,7,0,0,1,3,0,0
সুপার ফোরে গেলে আপনাকে দেখতে পাবো,Positive,1,0,0,1,0,0,0
খুব ভালো লাগলো দুইজনের খেলা ১০০/১০০,Positive,0,0,0,0,0,0,0
আপনি থাকলে আরেকটু ভরসা করতে পারতাম আমরা,Positive,6,2,0,4,2,0,0
ভাই আমার কথা শুনলে জীবনে একটা ম্যাচে হারবে না বাংলাদেশ,Positive,0,0,0,0,0,0,0
আশেপাশে নান্নু কাকু নাই তো,Positive,1,1,0,0,0,0,0
"ওপেনিংয়ে ব্যাটিং কিভাবে করতে হয় তা দেখিয়ে দিয়েছে মিরাজ একজন অলরাউন্ডার হয়ে এবং সবসময় ৭/৮ নাম্বারে ব্যাটিং করে আজ নিজেকে তুলে ধরেছেন ওপেনিংয়ে সাথে দেখিয়ে দিয়েছেন এবং সবাইকে বুঝাইয়া দিয়েছেন ওপেনিং কিভাবে করা লাগে
Love You Miraz",Positive,0,0,0,0,0,0,0
সুপার ফোর এ আপনার অপেক্ষায় থাকলাম দাদা আশা করি ভালো ভাবেই কাম ব্যাক করবেন,Positive,0,0,0,0,0,0,0
শ্রীলঙ্কা প্রথম ম্যাচ জিতেও সুপার ৪ নিশ্চিত করতে পারেনাই এখনো,Positive,0,1,0,0,0,0,0
আপনার জায়গা মেহেদী মিরাজ খেয়ে দিল,Positive,3,2,0,0,0,0,0
চেয়ে চেয়ে তাকিয়ে তাদের খেলা দেখলা,Positive,1,1,0,0,0,0,0
ওদের থেকে কিছু শেখো দাদা,Positive,0,0,0,0,1,0,0
আপনি থাকলে আরো ভালো হতো দাদা️,Positive,0,0,0,0,1,0,0
